hospital_id,hospital_name,id,name,english
112,上海市宝山区中心医院,1815,肿瘤外科,Surgical Oncology
112,上海市宝山区中心医院,1816,急诊科,Emergency Department
112,上海市宝山区中心医院,1817,神经外科,Neurosurgery
112,上海市宝山区中心医院,1818,胸外科,Thoracic Surgery
112,上海市宝山区中心医院,1819,内分泌科,Endocrinology
112,上海市宝山区中心医院,1820,EICU,EICU
112,上海市宝山区中心医院,1821,骨质疏松科,Osteoporosis Sonko
112,上海市宝山区中心医院,1822,心内科,Cardiology
112,上海市宝山区中心医院,1823,肾内科,Nephrology
112,上海市宝山区中心医院,3401,普通外科-1科,Division of General Surgery -1
113,上海市宝山区精神卫生中心,1824,精神科,Psychiatric
113,上海市宝山区精神卫生中心,1825,心理科,Psychologist
113,上海市宝山区精神卫生中心,3403,精神科-2病区,-2 Psychiatric ward
113,上海市宝山区精神卫生中心,3404,精神科-1病区,-1 Psychiatric ward
113,上海市宝山区精神卫生中心,3405,精神科-6病区,-6 Psychiatric ward
113,上海市宝山区精神卫生中心,3406,精神科-5病区,-5 Psychiatric ward
113,上海市宝山区精神卫生中心,3407,精神科-3病区,-3 Psychiatric ward
113,上海市宝山区精神卫生中心,3408,精神科-4病区,-4 Psychiatric ward
114,上海市宝山区罗店医院,1826,普通内科,Normal internal medicine
114,上海市宝山区罗店医院,1827,心血管内科,Department of Cardiology
114,上海市宝山区罗店医院,1828,消化内科,Gastroenterology
114,上海市宝山区罗店医院,1829,呼吸内科,Respiratory Medicine
114,上海市宝山区罗店医院,1830,普外科,General Surgery
114,上海市宝山区罗店医院,1831,内分泌科,Endocrinology
114,上海市宝山区罗店医院,1832,皮肤科,Dermatology
115,市北医院,1833,肺科,Pulmonary Medicine
115,市北医院,1834,急诊科,Emergency Department
115,市北医院,1835,心内科,Cardiology
115,市北医院,1836,肾内科,Nephrology
115,市北医院,1837,神经内科,Department of Neurology
115,市北医院,1838,肿瘤科,Oncology
115,市北医院,1839,儿科,Pediatrics
115,市北医院,1840,消化内科,Gastroenterology
115,市北医院,1841,感染科,Infectious Diseases
115,市北医院,1842,内分泌科,Endocrinology
115,市北医院,1843,门诊,Outpatient
115,市北医院,1844,耳鼻喉科,Otolaryngology
115,市北医院,1845,肛肠科,Anorectal
115,市北医院,1846,麻醉科,Anesthesiology
115,市北医院,1847,肠道科,Intestinal Branch
115,市北医院,1848,普外科,General Surgery
115,市北医院,1849,肿瘤内科,Oncology
115,市北医院,1850,妇科,Department of gynecology
115,市北医院,1851,普内科,General internal medicine
115,市北医院,1852,骨科,Orthopedics
115,市北医院,1853,泌尿外科,Urology
115,市北医院,1854,肿瘤外科,Surgical Oncology
115,市北医院,3409,急诊科-内科,Emergency Department - Internal Medicine
115,市北医院,3410,肾内科-血透室,Nephrology - Hemodialysis Room
116,市北医院(分院),4048,肛肠科,Anorectal
116,市北医院(分院),4049,肿瘤内科,Oncology
117,上海市徐汇区中心医院,1855,儿科,Pediatrics
117,上海市徐汇区中心医院,1856,呼吸内科,Respiratory Medicine
117,上海市徐汇区中心医院,1857,普外科,General Surgery
117,上海市徐汇区中心医院,1858,专家门诊,Expert patient
117,上海市徐汇区中心医院,1859,内分泌科,Endocrinology
117,上海市徐汇区中心医院,1860,急诊科,Emergency Department
117,上海市徐汇区中心医院,1861,结防科,TB Division
117,上海市徐汇区中心医院,1862,妇科,Department of gynecology
117,上海市徐汇区中心医院,1863,神经外科,Neurosurgery
117,上海市徐汇区中心医院,1864,心内科,Cardiology
117,上海市徐汇区中心医院,1865,泌尿外科,Urology
117,上海市徐汇区中心医院,1866,体检中心,Medical center
117,上海市徐汇区中心医院,1867,口腔科,Dentistry
117,上海市徐汇区中心医院,1868,肿瘤科,Oncology
117,上海市徐汇区中心医院,1869,胸外科,Thoracic Surgery
117,上海市徐汇区中心医院,1870,肾内科,Nephrology
117,上海市徐汇区中心医院,1871,耳鼻喉科,Otolaryngology
117,上海市徐汇区中心医院,1872,骨科,Orthopedics
117,上海市徐汇区中心医院,1873,传染科,Department of Infectious Diseases
117,上海市徐汇区中心医院,1874,营养科,Nutrition
117,上海市徐汇区中心医院,1875,皮肤性病科,Dermatology
117,上海市徐汇区中心医院,1876,神经内科,Department of Neurology
117,上海市徐汇区中心医院,1877,麻醉科,Anesthesiology
117,上海市徐汇区中心医院,1878,消化内科,Gastroenterology
117,上海市徐汇区中心医院,1879,眼科,Ophthalmology
117,上海市徐汇区中心医院,1880,ICU,ICU
117,上海市徐汇区中心医院,1881,普通内科,Normal internal medicine
117,上海市徐汇区中心医院,1882,内科门诊,Medical clinic
117,上海市徐汇区中心医院,1883,肝胆外科,Hepatobiliary Surgery
117,上海市徐汇区中心医院,1884,皮肤科,Dermatology
117,上海市徐汇区中心医院,1885,乳腺外科,Breast Surgery
117,上海市徐汇区中心医院,3411,心内科-心电图室,Cardiology - ECG room
117,上海市徐汇区中心医院,3412,心内科-10楼,Cardiology -10 F
117,上海市徐汇区中心医院,3413,肿瘤科-5楼,Oncology -5 floor
117,上海市徐汇区中心医院,3414,肿瘤科-6楼,Oncology -6 F
117,上海市徐汇区中心医院,3990,ICU-内科监护室,ICU- medical ICU
117,上海市徐汇区中心医院,3991,ICU-外科监护室,ICU- surgical intensive care unit
118,上海市徐汇区大华医院,1886,眼科,Ophthalmology
118,上海市徐汇区大华医院,1887,呼吸内科,Respiratory Medicine
118,上海市徐汇区大华医院,1888,心血管内科,Department of Cardiology
118,上海市徐汇区大华医院,1889,耳鼻喉科,Otolaryngology
118,上海市徐汇区大华医院,1890,儿科,Pediatrics
118,上海市徐汇区大华医院,1891,急诊科,Emergency Department
118,上海市徐汇区大华医院,1892,肝科,Liver Branch
118,上海市徐汇区大华医院,1893,神经内科,Department of Neurology
118,上海市徐汇区大华医院,1894,普通内科,Normal internal medicine
118,上海市徐汇区大华医院,1895,内分泌科,Endocrinology
118,上海市徐汇区大华医院,1896,发热门诊,Fever clinics
118,上海市徐汇区大华医院,1897,肛肠科,Anorectal
118,上海市徐汇区大华医院,1898,骨科,Orthopedics
118,上海市徐汇区大华医院,1899,外科,Surgical
118,上海市徐汇区大华医院,1900,消化内科,Gastroenterology
119,上海市枫林街道社区卫生服务中心,1901,皮肤科,Dermatology
119,上海市枫林街道社区卫生服务中心,1902,内科,Internal medicine
119,上海市枫林街道社区卫生服务中心,1903,门诊部,Clinic
119,上海市枫林街道社区卫生服务中心,1904,西木点,Nishiki Point
119,上海市枫林街道社区卫生服务中心,1905,心内科,Cardiology
119,上海市枫林街道社区卫生服务中心,1906,全科,General
120,枫林街道社区卫生服务中心医枫医清服务点,4086,内科,Internal medicine
121,上海市宛南社区卫生服务中心,4092,全科,General
122,东二点,4098,内科,Internal medicine
125,上海市徐汇区斜土街道社区卫生服务中心,1907,内科,Internal medicine
125,上海市徐汇区斜土街道社区卫生服务中心,1908,全科,General
125,上海市徐汇区斜土街道社区卫生服务中心,1909,全科泌尿外科,General Urology
126,清真社区卫生服务站,4112,内科,Internal medicine
127,上海市崇明县新海镇社区卫生服务中心,1910,普内科,General internal medicine
128,上海市普陀区中医医院,1911,内2科,Section 2
128,上海市普陀区中医医院,1912,妇科,Department of gynecology
128,上海市普陀区中医医院,1913,骨伤科,Orthopedics
128,上海市普陀区中医医院,1914,五官科,ENT
128,上海市普陀区中医医院,1915,急诊科,Emergency Department
128,上海市普陀区中医医院,1916,西医内科,Western medicine
129,上海市普陀区人民医院,1917,神经内科,Department of Neurology
129,上海市普陀区人民医院,1918,眼科,Ophthalmology
129,上海市普陀区人民医院,1919,消化内科,Gastroenterology
129,上海市普陀区人民医院,1920,乳腺外科,Breast Surgery
129,上海市普陀区人民医院,1921,内科专家门诊,Internal medicine specialist clinic
129,上海市普陀区人民医院,1922,骨科,Orthopedics
129,上海市普陀区人民医院,1923,内分泌科,Endocrinology
129,上海市普陀区人民医院,1924,泌尿外科,Urology
129,上海市普陀区人民医院,1925,麻醉科,Anesthesiology
129,上海市普陀区人民医院,1926,耳鼻喉科,Otolaryngology
129,上海市普陀区人民医院,1927,神经外科,Neurosurgery
129,上海市普陀区人民医院,1928,呼吸内科,Respiratory Medicine
129,上海市普陀区人民医院,1929,急诊科,Emergency Department
129,上海市普陀区人民医院,1930,肾内科,Nephrology
129,上海市普陀区人民医院,1931,妇科,Department of gynecology
129,上海市普陀区人民医院,1932,普通内科,Normal internal medicine
129,上海市普陀区人民医院,1933,肿瘤科,Oncology
129,上海市普陀区人民医院,1934,保健科,Health Division
129,上海市普陀区人民医院,1935,儿科,Pediatrics
129,上海市普陀区人民医院,1936,心内科,Cardiology
129,上海市普陀区人民医院,1937,普通外科,Normal Surgery
129,上海市普陀区人民医院,1938,ICU,ICU
129,上海市普陀区人民医院,1939,营养科,Nutrition
129,上海市普陀区人民医院,1940,内科,Internal medicine
129,上海市普陀区人民医院,3420,肾内科-血透室,Nephrology - Hemodialysis Room
129,上海市普陀区人民医院,3421,心内科-20病房,Cardiology ward -20
129,上海市普陀区人民医院,3422,心内科-6病房,Cardiology ward -6
129,上海市普陀区人民医院,3423,心内科-5病区,Cardiology Ward 5
129,上海市普陀区人民医院,3424,心内科-CCU,Cardiology -CCU
130,上海市普陀区利群医院,1941,急诊科,Emergency Department
130,上海市普陀区利群医院,1942,骨科,Orthopedics
130,上海市普陀区利群医院,1943,神经内科,Department of Neurology
130,上海市普陀区利群医院,1944,内分泌科,Endocrinology
130,上海市普陀区利群医院,1945,心内科,Cardiology
130,上海市普陀区利群医院,1946,耳鼻喉科,Otolaryngology
130,上海市普陀区利群医院,1947,7病区,Ward 7
130,上海市普陀区利群医院,1948,神经外科,Neurosurgery
130,上海市普陀区利群医院,1949,体检中心,Medical center
130,上海市普陀区利群医院,1950,呼吸内科,Respiratory Medicine
130,上海市普陀区利群医院,1951,麻醉科,Anesthesiology
130,上海市普陀区利群医院,1952,泌尿外科,Urology
130,上海市普陀区利群医院,1953,发热门诊,Fever clinics
130,上海市普陀区利群医院,1954,普外科,General Surgery
130,上海市普陀区利群医院,1955,内科门诊,Medical clinic
130,上海市普陀区利群医院,1956,肿瘤科,Oncology
130,上海市普陀区利群医院,1957,营养科,Nutrition
130,上海市普陀区利群医院,1958,肾内科,Nephrology
130,上海市普陀区利群医院,1959,消化内科,Gastroenterology
130,上海市普陀区利群医院,1960,内科,Internal medicine
130,上海市普陀区利群医院,1961,肠道门诊部,Intestinal clinic
130,上海市普陀区利群医院,1962,眼科,Ophthalmology
130,上海市普陀区利群医院,4047,肾内科-血透室,Nephrology - Hemodialysis Room
131,上海市利群桃浦分院,4128,泌尿外科,Urology
131,上海市利群桃浦分院,4129,内科门诊,Medical clinic
132,上海市曲阳医院,1963,眼科,Ophthalmology
132,上海市曲阳医院,1964,肾病科,Nephrology
132,上海市曲阳医院,1965,普通内科,Normal internal medicine
132,上海市曲阳医院,1966,五官科,ENT
132,上海市曲阳医院,1967,妇产科,Obstetrics and Gynecology
132,上海市曲阳医院,1968,呼吸内科,Respiratory Medicine
132,上海市曲阳医院,1969,急诊科,Emergency Department
132,上海市曲阳医院,1970,新生儿科,Neonatology
132,上海市曲阳医院,1971,疼痛与康复特色专科,Pain and Rehabilitation Specialists
132,上海市曲阳医院,1972,儿科,Pediatrics
132,上海市曲阳医院,1973,脑科,Brain
132,上海市曲阳医院,1974,普外科,General Surgery
132,上海市曲阳医院,1975,口腔科,Dentistry
132,上海市曲阳医院,1976,心血管内科,Department of Cardiology
132,上海市曲阳医院,1977,骨科,Orthopedics
132,上海市曲阳医院,1978,消化内科,Gastroenterology
132,上海市曲阳医院,1979,皮肤科,Dermatology
132,上海市曲阳医院,1980,肠道门诊,Intestinal clinic
132,上海市曲阳医院,1981,泌尿外科,Urology
132,上海市曲阳医院,1982,血透室,Hemodialysis room
132,上海市曲阳医院,1983,内分泌科,Endocrinology
132,上海市曲阳医院,1984,体检科,Physical examination
132,上海市曲阳医院,1985,上海市曲阳医院VIP门诊,Shanghai Quyang Hospital Outpatient VIP
132,上海市曲阳医院,3402,妇产科-产科,Obstetrics and Gynecology - Obstetrics
132,上海市曲阳医院,4780,VIP门诊-体检服务,VIP clinic - medical services
133,上海市杨浦区市东医院民星分院,3301,耳鼻咽喉科,"Ear, nose and throat"
133,上海市杨浦区市东医院民星分院,3302,内科,Internal medicine
134,上海市杨浦区市东医院,1986,神经外科,Neurosurgery
134,上海市杨浦区市东医院,1987,泌尿外科,Urology
134,上海市杨浦区市东医院,1988,糖尿病门诊,Diabetes Clinic
134,上海市杨浦区市东医院,1989,肾脏风湿科,Kidney Rheumatology
134,上海市杨浦区市东医院,1990,肿瘤科,Oncology
134,上海市杨浦区市东医院,1991,妇科,Department of gynecology
134,上海市杨浦区市东医院,1992,呼吸老年内科,Respiratory Medicine elderly
134,上海市杨浦区市东医院,1993,麻醉科,Anesthesiology
134,上海市杨浦区市东医院,1994,耳鼻咽喉科,"Ear, nose and throat"
134,上海市杨浦区市东医院,1995,消化内科,Gastroenterology
134,上海市杨浦区市东医院,1996,大内科,Internal Medicine Specialties
134,上海市杨浦区市东医院,1997,大外科,Surgery
134,上海市杨浦区市东医院,1998,皮肤科,Dermatology
134,上海市杨浦区市东医院,1999,骨科,Orthopedics
134,上海市杨浦区市东医院,2000,心内科,Cardiology
134,上海市杨浦区市东医院,2001,内分泌科,Endocrinology
134,上海市杨浦区市东医院,2002,内科门诊,Medical clinic
134,上海市杨浦区市东医院,2003,ICU,ICU
134,上海市杨浦区市东医院,2004,儿科,Pediatrics
134,上海市杨浦区市东医院,2005,急诊科,Emergency Department
134,上海市杨浦区市东医院,2006,口腔科,Dentistry
134,上海市杨浦区市东医院,2007,神经内科,Department of Neurology
134,上海市杨浦区市东医院,2008,眼科,Ophthalmology
134,上海市杨浦区市东医院,2009,普外科,General Surgery
134,上海市杨浦区市东医院,2010,院感科,Branch hospital infection
134,上海市杨浦区市东医院,2011,发热门诊,Fever clinics
134,上海市杨浦区市东医院,2012,呼吸内科,Respiratory Medicine
134,上海市杨浦区市东医院,2013,五官科,ENT
134,上海市杨浦区市东医院,2014,感染科,Infectious Diseases
134,上海市杨浦区市东医院,2015,重症监护,Intensive Care
134,上海市杨浦区市东医院,3425,呼吸老年内科-老年科,Respiratory Medicine Elderly - Geriatrics
134,上海市杨浦区市东医院,3426,呼吸老年内科-肺功能科,Respiratory Medicine elderly - pulmonary branch
134,上海市杨浦区市东医院,3427,消化内科-胃镜室,Gastroenterology - endoscopy room
134,上海市杨浦区市东医院,3428,消化内科-感染科,Gastroenterology - Infectious Diseases
134,上海市杨浦区市东医院,3429,大外科-乳腺外科,Surgery - Breast Surgery
134,上海市杨浦区市东医院,3430,大外科-胃肠肿瘤外科,Surgery - Gastrointestinal Tumor Surgery
134,上海市杨浦区市东医院,3431,心内科-心脏超声,Cardiology - echocardiography
135,上海市杨浦区中医院,2016,心内科,Cardiology
136,上海市杨浦区中心医院中原分部,2052,内科,Internal medicine
136,上海市杨浦区中心医院中原分部,2053,4病区,Ward 4
136,上海市杨浦区中心医院中原分部,2054,肿瘤科,Oncology
136,上海市杨浦区中心医院中原分部,2055,心内科,Cardiology
136,上海市杨浦区中心医院中原分部,2056,骨科,Orthopedics
137,杨浦中心医院,2017,发热门诊,Fever clinics
137,杨浦中心医院,2018,儿科,Pediatrics
137,杨浦中心医院,2019,大内科,Internal Medicine Specialties
137,杨浦中心医院,2020,保健科,Health Division
137,杨浦中心医院,2021,心内科,Cardiology
137,杨浦中心医院,2022,胸外科,Thoracic Surgery
137,杨浦中心医院,2023,消化内科,Gastroenterology
137,杨浦中心医院,2024,乳腺外科,Breast Surgery
137,杨浦中心医院,2025,口腔科,Dentistry
137,杨浦中心医院,2026,泌尿外科,Urology
137,杨浦中心医院,2027,内分泌科,Endocrinology
137,杨浦中心医院,2028,内科门诊,Medical clinic
137,杨浦中心医院,2029,皮肤科,Dermatology
137,杨浦中心医院,2030,呼吸内科,Respiratory Medicine
137,杨浦中心医院,2031,妇产科,Obstetrics and Gynecology
137,杨浦中心医院,2032,普外科,General Surgery
137,杨浦中心医院,2033,耳鼻喉科,Otolaryngology
137,杨浦中心医院,2034,骨科,Orthopedics
137,杨浦中心医院,2035,神经内科,Department of Neurology
137,杨浦中心医院,2036,麻醉科,Anesthesiology
137,杨浦中心医院,2037,神经外科,Neurosurgery
137,杨浦中心医院,2038,急诊科,Emergency Department
137,杨浦中心医院,2039,风湿科,Rheumatology
137,杨浦中心医院,2040,肾内科,Nephrology
137,杨浦中心医院,2041,眼科,Ophthalmology
137,杨浦中心医院,2042,血液科,Hematology
137,杨浦中心医院,2043,心功能室,Cardiac function room
137,杨浦中心医院,2044,SICU,Deceiver
137,杨浦中心医院,2045,营养科,Nutrition
137,杨浦中心医院,2046,肿瘤科,Oncology
137,杨浦中心医院,2047,ICU,ICU
137,杨浦中心医院,2048,心理科,Psychologist
137,杨浦中心医院,2049,体检中心,Medical center
137,杨浦中心医院,2050,血管外科,Vascular Surgery
137,杨浦中心医院,2051,皮肤性病科,Dermatology
137,杨浦中心医院,3432,心内科-1科,Division of Cardiology -1
137,杨浦中心医院,3433,心内科-2科,Division of Cardiology -2
137,杨浦中心医院,3434,心内科-ICU,Cardiology -ICU
137,杨浦中心医院,3435,妇产科-产科,Obstetrics and Gynecology - Obstetrics
137,杨浦中心医院,3436,妇产科-妇科,Obstetrics - Gynecology
137,杨浦中心医院,3437,骨科-9楼病区,-9 Orthopedic ward floor
137,杨浦中心医院,3438,骨科-10楼病区,-10 F orthopedic ward
137,杨浦中心医院,3439,急诊科-EICU,Emergency department -EICU
138,上海市杨浦区安图医院,2057,重症监护,Intensive Care
138,上海市杨浦区安图医院,2058,血透室,Hemodialysis room
138,上海市杨浦区安图医院,2059,耳鼻喉科,Otolaryngology
138,上海市杨浦区安图医院,2060,妇产科,Obstetrics and Gynecology
138,上海市杨浦区安图医院,2061,传染科,Department of Infectious Diseases
138,上海市杨浦区安图医院,2062,消化内科,Gastroenterology
138,上海市杨浦区安图医院,2063,小儿内科,Department of Pediatrics
138,上海市杨浦区安图医院,2064,外科,Surgical
138,上海市杨浦区安图医院,2065,心内科,Cardiology
138,上海市杨浦区安图医院,2066,麻醉科,Anesthesiology
138,上海市杨浦区安图医院,2067,骨科,Orthopedics
138,上海市杨浦区安图医院,2068,呼吸内科,Respiratory Medicine
138,上海市杨浦区安图医院,2069,急诊内科,Emergency medicine
138,上海市杨浦区安图医院,2070,眼科,Ophthalmology
138,上海市杨浦区安图医院,2071,泌尿外科,Urology
138,上海市杨浦区安图医院,2072,门诊内科,Outpatient Medicine
138,上海市杨浦区安图医院,2073,神经内科,Department of Neurology
138,上海市杨浦区安图医院,2074,内分泌科,Endocrinology
138,上海市杨浦区安图医院,2075,普内科,General internal medicine
138,上海市杨浦区安图医院,2076,普通外科,Normal Surgery
138,上海市杨浦区安图医院,3440,妇产科-妇科,Obstetrics - Gynecology
139,上海市杨浦区控江医院,2077,急诊科,Emergency Department
139,上海市杨浦区控江医院,2078,发热门诊,Fever clinics
139,上海市杨浦区控江医院,2079,口腔科,Dentistry
139,上海市杨浦区控江医院,2080,骨科,Orthopedics
139,上海市杨浦区控江医院,2081,普外科,General Surgery
139,上海市杨浦区控江医院,2082,普通内科,Normal internal medicine
139,上海市杨浦区控江医院,2083,神经内科,Department of Neurology
139,上海市杨浦区控江医院,2084,眼科,Ophthalmology
139,上海市杨浦区控江医院,2085,心血管内科,Department of Cardiology
139,上海市杨浦区控江医院,2086,内分泌科,Endocrinology
139,上海市杨浦区控江医院,2087,妇科,Department of gynecology
139,上海市杨浦区控江医院,2088,皮肤科,Dermatology
139,上海市杨浦区控江医院,2089,呼吸内科,Respiratory Medicine
139,上海市杨浦区控江医院,2090,泌尿外科,Urology
139,上海市杨浦区控江医院,2091,外科,Surgical
140,上海市杨浦区精神卫生中心,2092,8病房,Ward 8
140,上海市杨浦区精神卫生中心,2093,普通门诊,GOP
140,上海市杨浦区精神卫生中心,2094,9病房,Ward 9
140,上海市杨浦区精神卫生中心,2095,6病房,Ward 6
140,上海市杨浦区精神卫生中心,2096,4病房,Ward 4
140,上海市杨浦区精神卫生中心,2097,2病房,Ward 2
140,上海市杨浦区精神卫生中心,2098,专家门诊,Expert patient
140,上海市杨浦区精神卫生中心,2099,1病房,Ward 1
140,上海市杨浦区精神卫生中心,2100,7病房,Ward 7
140,上海市杨浦区精神卫生中心,2101,5病房,Ward 5
140,上海市杨浦区精神卫生中心,2102,3病房,Ward 3
140,上海市杨浦区精神卫生中心,2103,美沙酮门诊,Methadone clinics
140,上海市杨浦区精神卫生中心,2104,防治科,Prevention Branch
140,上海市杨浦区精神卫生中心,2105,精神科,Psychiatric
141,上海市杨浦区老年医院,2106,心血管内科,Department of Cardiology
141,上海市杨浦区老年医院,2107,内分泌科,Endocrinology
141,上海市杨浦区老年医院,2108,骨科,Orthopedics
141,上海市杨浦区老年医院,2109,普外科,General Surgery
141,上海市杨浦区老年医院,2110,肾内科,Nephrology
141,上海市杨浦区老年医院,2111,神经内科,Department of Neurology
141,上海市杨浦区老年医院,2112,肿瘤科,Oncology
141,上海市杨浦区老年医院,2113,呼吸内科,Respiratory Medicine
141,上海市杨浦区老年医院,2114,普通内科,Normal internal medicine
141,上海市杨浦区老年医院,2115,7病区,Ward 7
141,上海市杨浦区老年医院,2116,内科门诊,Medical clinic
141,上海市杨浦区老年医院,2117,急诊科,Emergency Department
141,上海市杨浦区老年医院,2118,消化内科,Gastroenterology
141,上海市杨浦区老年医院,2119,麻醉科,Anesthesiology
141,上海市杨浦区老年医院,2120,泌尿外科,Urology
141,上海市杨浦区老年医院,3441,肿瘤科-2病区,Oncology ward -2
142,上海市杨浦区老年医院杨树浦分院,4056,心血管内科,Department of Cardiology
143,上海市松江区九亭医院,3337,内科,Internal medicine
143,上海市松江区九亭医院,3338,麻醉科,Anesthesiology
143,上海市松江区九亭医院,3339,内分泌科,Endocrinology
143,上海市松江区九亭医院,3340,肾内科,Nephrology
144,上海市松江区中心医院,2121,内分泌科,Endocrinology
144,上海市松江区中心医院,2122,心内科,Cardiology
144,上海市松江区中心医院,2123,口腔科,Dentistry
144,上海市松江区中心医院,2124,骨科,Orthopedics
144,上海市松江区中心医院,2125,儿科,Pediatrics
144,上海市松江区中心医院,2126,骨2科,Bone 2 families
144,上海市松江区中心医院,2127,感染科,Infectious Diseases
144,上海市松江区中心医院,2128,妇产科,Obstetrics and Gynecology
144,上海市松江区中心医院,2129,胸外科,Thoracic Surgery
144,上海市松江区中心医院,2130,普通外科,Normal Surgery
144,上海市松江区中心医院,2131,乳腺外科,Breast Surgery
144,上海市松江区中心医院,2132,消化内科,Gastroenterology
144,上海市松江区中心医院,2133,呼吸内科,Respiratory Medicine
144,上海市松江区中心医院,2134,泌尿外科,Urology
144,上海市松江区中心医院,2135,麻醉科,Anesthesiology
144,上海市松江区中心医院,2136,神经外科,Neurosurgery
144,上海市松江区中心医院,2137,耳鼻喉科,Otolaryngology
144,上海市松江区中心医院,2138,危重病学科,Critically ill discipline
144,上海市松江区中心医院,2139,肾内科,Nephrology
144,上海市松江区中心医院,2140,神经内科,Department of Neurology
144,上海市松江区中心医院,2141,眼科,Ophthalmology
144,上海市松江区中心医院,2142,胃肠外科,Gastrointestinal Surgery
144,上海市松江区中心医院,2143,重症监护科,Intensive care
144,上海市松江区中心医院,2144,内科,Internal medicine
144,上海市松江区中心医院,2145,创伤急诊科,Trauma emergency department
144,上海市松江区中心医院,2146,日间病房,Day Ward
144,上海市松江区中心医院,2147,普内科,General internal medicine
144,上海市松江区中心医院,2148,肺科,Pulmonary Medicine
144,上海市松江区中心医院,2149,心外科,Cardiac Surgery
144,上海市松江区中心医院,3442,口腔科-口腔矫正室,Dentistry - Oral Correct Room
144,上海市松江区中心医院,3443,感染科-肝科,Infectious Diseases - Liver Branch
144,上海市松江区中心医院,3444,感染科-肺科,Infectious Diseases - Pulmonary Medicine
144,上海市松江区中心医院,3445,感染科-肠道科,Infectious Diseases - Intestinal Branch
144,上海市松江区中心医院,3446,妇产科-妇科,Obstetrics - Gynecology
144,上海市松江区中心医院,3447,妇产科-人流室,Obstetrics - abortion
144,上海市松江区中心医院,3448,消化内科-胃镜室,Gastroenterology - endoscopy room
144,上海市松江区中心医院,3449,肾内科-血透室,Nephrology - Hemodialysis Room
145,上海市松江区妇幼保健院,2150,麻醉科,Anesthesiology
145,上海市松江区妇幼保健院,2151,妇科,Department of gynecology
145,上海市松江区妇幼保健院,2152,产科,Obstetrics
145,上海市松江区妇幼保健院,2153,计划生育科,Family Planning Branch
145,上海市松江区妇幼保健院,2154,宫颈科,Cervical Branch
146,上海市松江区方塔中医医院,2155,消化内科,Gastroenterology
146,上海市松江区方塔中医医院,2156,肾病科,Nephrology
146,上海市松江区方塔中医医院,2157,内科,Internal medicine
146,上海市松江区方塔中医医院,2158,耳鼻喉科,Otolaryngology
146,上海市松江区方塔中医医院,2159,骨科,Orthopedics
146,上海市松江区方塔中医医院,2160,外科,Surgical
146,上海市松江区方塔中医医院,2161,保健科,Health Division
146,上海市松江区方塔中医医院,2162,心电图室,ECG room
147,上海市江湾医院,2163,耳鼻喉科,Otolaryngology
147,上海市江湾医院,2164,麻醉科,Anesthesiology
147,上海市江湾医院,2165,体检科,Physical examination
147,上海市江湾医院,2166,消化内科,Gastroenterology
147,上海市江湾医院,2167,心电图室,ECG room
147,上海市江湾医院,2168,皮肤科,Dermatology
147,上海市江湾医院,2169,普外科,General Surgery
147,上海市江湾医院,2170,肾内科,Nephrology
147,上海市江湾医院,2171,妇产科,Obstetrics and Gynecology
147,上海市江湾医院,2172,神经内科,Department of Neurology
147,上海市江湾医院,2173,骨科,Orthopedics
147,上海市江湾医院,2174,呼吸内科,Respiratory Medicine
147,上海市江湾医院,2175,口腔科,Dentistry
147,上海市江湾医院,2176,心血管内科,Department of Cardiology
147,上海市江湾医院,2177,泌尿外科,Urology
147,上海市江湾医院,2178,急诊科,Emergency Department
147,上海市江湾医院,2179,眼科,Ophthalmology
147,上海市江湾医院,2180,内分泌科,Endocrinology
147,上海市江湾医院,2181,儿科,Pediatrics
147,上海市江湾医院,2182,内科门诊,Medical clinic
148,上海市浦东新区中医院,2183,麻醉科,Anesthesiology
148,上海市浦东新区中医院,2184,普通外科,Normal Surgery
148,上海市浦东新区中医院,2185,西医内科,Western medicine
149,上海市浦东新区传染病医院,2186,传染科,Department of Infectious Diseases
149,上海市浦东新区传染病医院,2187,皮肤性病科,Dermatology
150,上海市浦东新区妇幼保健院,2188,儿科,Pediatrics
150,上海市浦东新区妇幼保健院,2189,妇产科,Obstetrics and Gynecology
150,上海市浦东新区妇幼保健院,2190,急诊科,Emergency Department
150,上海市浦东新区妇幼保健院,2191,心内科,Cardiology
150,上海市浦东新区妇幼保健院,2192,计划生育科,Family Planning Branch
150,上海市浦东新区妇幼保健院,4646,妇产科-产科,Obstetrics and Gynecology - Obstetrics
150,上海市浦东新区妇幼保健院,4647,妇产科-妇科,Obstetrics - Gynecology
150,上海市浦东新区妇幼保健院,4648,妇产科-妇科-4楼,Obstetrics - Gynecology -4 F
151,上海市浦东新区浦南医院,2193,肿瘤科,Oncology
151,上海市浦东新区浦南医院,2194,肾内科,Nephrology
151,上海市浦东新区浦南医院,2195,眼科,Ophthalmology
151,上海市浦东新区浦南医院,2196,神经外科,Neurosurgery
151,上海市浦东新区浦南医院,2197,神经内科,Department of Neurology
151,上海市浦东新区浦南医院,2198,神经电生理室,Neurophysiological room
151,上海市浦东新区浦南医院,2199,消化内科,Gastroenterology
151,上海市浦东新区浦南医院,2200,普通内科,Normal internal medicine
151,上海市浦东新区浦南医院,2201,心血管内科,Department of Cardiology
151,上海市浦东新区浦南医院,2202,医疗美容科,Medical Cosmetology
