id,nom,nom_zh,adresse,adresse_zh,ville,ville_zh,cp,mail,website,latitude,longitude,descr_fr,descr_en,descr_zh,descr_ja,descr_de,enum( tel (lang,type )),enum( spe (lang))
166,PG Dental,平光齿科,"Room 2404, Charity Plaza, No. 88, CaoXiBei Road,XuHui District, Shanghai.",徐汇区漕溪北路88号圣爱大厦2404室,Shanghai,上海,,info@PGdental.cn,http://www.pgdental.cn/,31.198255,121.443452,,"PG DENTAL： 
\
Led by Henry Tsai D.D.S., PG Dental is an international dental group founded by the Tsai Family from Taiwan.With three generations of combined experience in dentistry, Dr. Henry Tsai is devoted to bringing the advanced dental technology from the U.S. and Japan to Shanghai.Moreover, our ADA standard sterilizing system, advanced equipments and professional team assures to serve patients who are from all over the world to this great city.  
\
 
\
LAB: 
\
With careful listening, precise planning and working with one of Shanghai's best laboratory technicians, Quan Li, Dr. Tsai successfully helps patients create natural teeth and bright smiles that feel good and last. Li studied in Japan and worked with Dr.Tsai for years. This unusual professional harmony and personal friendship ensure patients receive the finest treatment. 
\
 
\
","背 景： 
\
　　平光齿科是台湾平光齿科集团在上海设立的联营齿科诊所。在美籍台湾医师蔡宗恒Dr. Herny Tsai院长的主持下，我们的团队不仅拥有国际先进技术、严格的进口消毒系统和一流的牙科设备，更以亲切的服务为大上海地区的各国病患提供先进的齿科服务。 
\
 
\
技 工 所： 
\
　　国内知名的牙齿加工所，技工师留学日本，并与平光齿科有着长年的合作关系。无论是与医师的配合度、制作技术，还是优质加工材料的选材，都是最佳的，保证患者配戴的假牙、牙冠美观、舒适和安全。 
\
 
\
卫 生 消 毒： 
\
　　采用国际标准防感染操作，国外一流高温高压消毒设备，解决了消毒中存在的隐患，一人一机彻底杜绝交叉感染。让患者远离各种病菌、污渍，完全保障就诊卫生、安全。 　 
\
 
\
医 疗 设 备： 
\
　　诊所各诊室均统一配有口腔内窥镜系统和全数字化X光片设备，通过各诊室配备的液晶显示器来成像，使得患者能更安全、更快捷、更清晰的了解自己的口腔情况。  
\
 
\
诊 所 环 境： 
\
 　　诊所环境优雅，舒适宜人。以白色为主，附以浅绿、天蓝、嫩黄等暖色调更好的缓解了牙齿治疗的紧张气氛，让您不再害怕踏进口腔诊所，接受牙齿治疗。舒适的候诊区解决了您等候的烦恼，在这里您可以挑选杂志、宽带上网等。
\
　　 每个诊室的牙椅上均配有液晶显示器，在治疗过程中您可挑选自己喜欢的歌曲MTV或影视动画片来放松心情。
\
　　 诊所配有独立的卫生间和洗漱间，方便患者使用。此外，诊所还配有公共宣传栏，可以使患者在就诊前了解更多的口腔知识和保健常识。 
\
",,,"(021)6451 4711  (zh,RDV),(021)6451-5351  (zh,RDV)","DENT (zh),DENT (en),DENT (ja)",
167,Shanghai Kooka Dental Clinic (Pu Xi),恒佳齿科,"Room 3f,No. 400 Chang-le Road, JJ D Center（near to Garden Hotel）,Shanghai",上海浦西卢湾区长乐路400号3楼 （兰心大剧院对面）,Shanghai,上海,,,http://www.kooka-dental.com/,31.2269,121.465762,,"Kooka Dental was founded by Tokyo Shiseikai Dental group and the dental experts from Tokyo Dental College in the year of 2004 in Shanghai. It has kept a long-term treatment corporation with Hosoya Oral Implant Center of Japan.  kooka Dental is the top specialized international chain in Shanghai with many professional and rich- experienced dentists at home and abroad. Our team provides you a wide range of dental treatments varying in orthodontics, oral implant, aesthetic prosthodontics and preventive dental dentistry.
\

\
Kooka Dental caring team members are well-trained, and with oversea training background , including senior experts in American MBT Orthodontics , Japanese implant and periodontal experts who master both English and Japanese.
\
 
\
Kooka Dental adopted the advanced medical equipments and high-tech dental materials in accordance with FDI international standard. We are committed to offering our patients a personalized and private service with a comfortable, relaxed environment, exceptional dental care of painless treatment while maintaining the strictest sanitary and sterilization system to prevent each of our patients from cross-infection.
\
 
\
Kooka dental is the first dental clinic in China that has adopted the TQM (total quality management) system in general treatments to ensure every patient to enjoy the high-qualified dental service. Our philosophy is “A great physician with exquisite technique and sincere heart “. We are looking for people who share our passion for a perfection and accuracy of dental treatment and would like to bring every family a lifetime of bright and healthy smiles.","恒佳齿科于2004年在上海成立。恒佳齿科是集牙齿诊疗、正畸、种植、修复、美容及口腔预防保健为一体的全方位连锁机构，也是上海地区具备国际顶尖医疗专业水准的齿科国际化 高端连锁口腔机构。恒佳齿科的医疗团队由多位临床经验丰富的美国MBT正畸技术资深专家、具有国外深造背景的口腔医师组成的专家 团队，专家可直接用英语、日语为国际人士提供全方位的口腔医疗保健专业服务。
\

\
恒佳齿科采用符合世界牙科联盟（FDI）标准，国际先进的医疗设备和国际最先进的诊疗仪器及高端材料，并为患者提供私密舒适的一人一诊间的诊疗环境下享受我们特殊的无痛治疗技术。所有诊疗器械采用全程消毒隔离手段，保证在诊疗过程中无交叉感染。
\

\
恒佳齿科是国内首家推出具有高水准的TQM全面质量管理，确保为客户提供国际化的品质服务。恒佳齿科还肩负着带动国内口腔行业的发展和壮大以及推动国际 交流的重任。恒佳将承载着打动千万消费者的温馨感受，让口腔健康走进每一个家庭！以大医精诚的精神树立优秀医院的形象，成为业界最知名和最受信赖的医院。
\
","　　日本東京都歯生会－上海恒佳歯科医院は、東京歯科大学と日本東京都歯生会の臨床でのハイテク材料と高い水準の診療理念のもと、上海に開院された先進的な歯科医院です。当歯科医院の主要な特徴は、日本の進んだ歯科の粘着技術と修復技術を用い“できるだけ歯を削らない、歯神経を抜かない、歯を抜かない”という事です。歯を保護する理念は日常の臨床治療の中で最大限実現されます。
\

\
当歯科医院は古代著名医孫思邈の理念“大医精誠｛技術を極め（精）患者様に対するまっすぐな姿勢（誠）}”から学びながら日々心がけ、患者様中心の医療を追求して参りたいと考えております。
\

\
恒佳歯科医院の治療方式?運営メカニズムや操作の流れは、すべて日本歯科医療体制に基ずいたものです。予約受診制度を採用して、必要最小限のお時間を患者様から頂き、密度の濃い治療をすすめてまいります。担当医責任制により全治療過程、責任をもって進めて参ります。落ち着いた雰囲気の診療室の環境と、厳密な滅菌消毒体制のもと、患者様に１本１本の歯にこだわり続けながら人生を全うして頂く、そんな思いを込めて、日々診療に従事しております。
\
",,"021 64459927 (zh,STAND)",DENT (zh),
169,iSMILE Dental Clinic,永颜口腔诊所,"No. 55, South Shui Cheng Road, Changning District, Shanghai.",上海市长宁区水城南路55号六月汇广场5楼（古北家乐福对面）,Shanghai,上海,201103,info@ismile-dental.com,www.ismile-dental.com,31.202159,121.399418,,"iSMILE Dental Clinic, located in Gubei (opposite Gubei Carrefour), was founded by Dr. Lei Yang and opened on Sept 22nd, 2011.Dr. Yang received his dental certifications from Japan, where he has been a practicing dentist for over a decade. While in Japan, he achieved renown and was well-respected as a specialist in the fields of dental implants and aesthetic dentistry. In fact, all of our dentists, (who come both from China and other countries), have a wealth of experience in dentistry and can ably offer every one of our patients the most professional and accurate dental diagnoses. We also proudly offer our services in a variety of languages, including Chinese, Japanese and English, which enables easy communication between patients and dentists without any language barriers.
\

\
iSMILE Shanghai Dental Clinic is committed to using a combination of our highly skilled dental technicians, state-of-the-art dental equipment, and warm, friendly service together to offer high quality, customized oral treatment plans to all of our patients regardless of their country of origin. Each of our dentists is always accompanied by a professional assistant, thereby utilizing a “four hands” service technique and meeting the highest international standards, in order to provide you with the most meticulous and attentive service possible. 
\

\
iSMILE Dental Clinic adheres to the strictest standards of sterilization, as set forth by the American Dental Association(ADA), to prevent any possibility of cross-infection. There is a special sterilization room, (the sole purpose of which is to ensure sterile instruments,) which is a “clean” room, where the air is sterilized and the room is lit by ultraviolet light. All of our dental instruments are doubly sterilized, first by soaking in specially treated water containing disinfectant and then followed by exposure to a high-enough temperature to kill any and all bacterium. Finally, some of our instruments are purposely designated as single-use-only and are never reused. 
\

\
All of the dentists in our clinicuse plain and simple language to explain our suggested treatment plan to our patients patiently and carefully. In this way, we will jointly develop the final plan together with each individual patient, obtaining your understanding and consent prior to every step of the treatment process. All of our patients will be accompanied by our professional nursing staff during treatment to reassure you with constant support and easy communication.
\

\
iSMILE Dental Clinic is on the cutting edge of dentistry, using the most state-of-the-art dental equipment, instruments and dental materials, such as the Nobel implant system from Sweden and the Sirona digital x-ray machine from Germany. Our advanced technology and comprehensive services can guarantee perfect treatment results every time.
\
","永颜口腔诊所坐落于古北高档社区繁华地段(古北家乐福对面)，2011年9月22日对外营业，由日本留学博士杨磊医生创办，聘请多位中国以及外籍的口腔专科医师以及资深专家坐诊，给患者讲解并实施更全面、权威、科学可行的诊断治疗。杨磊医生持有日本和中国两国的口腔医生行医执照，在日本行医十数年，对于各类疑难杂症颇有经验，特别对于种植手术、贴面美容修复等，在业内享有极高荣誉。诊所聘请中、日、美等多国资深专家医生，为患者提供中、日、英等多语言诊疗环境，让医患沟通无障碍。 
\

\
永颜口腔致力于将先进的口腔设备、高超的诊疗技术和温馨的服务相结合，为各国人士提供量身定制的高品质口腔治疗服务。每位口腔医生都配备专业的口腔护士助手，实行国际标准的四手操作体系，为您提供专业、细致的专业服务。 
\

\
永颜口腔严格遵照美国齿科协会（ADA）标准进行消毒，杜绝交叉感染。配备消毒室、无菌室，用紫外线灭菌灯进行空气消毒，医疗设备每次使用前都经过消毒液浸泡和高温高压双重消毒，不能高温高压消毒的器械均为一次性使用。 
\

\
永颜口腔的医生会用通俗易懂的语言向患者耐心细致地解释治疗计划，与患者共同制定最终的治疗方案，每一步治疗都会事先取得患者的同意。就诊过程中，医护人员全程护理，与患者进行交流沟通。 
\

\
永颜口腔采用国际最先进的牙科设备、仪器及材料，率先引进大量国际领先材料及现金技术，如瑞典诺贝尔nobel种植牙系统，西诺德sirona系列X光数码机等，为患者提供更多更全面的治疗方案，保证了患者治疗后的完美效果。
\
","古北エリア中心部（古北カルフール向い）に位置するアイ・スマイル上海 歯科（永顔口腔）は、2011年7月11日にオープンいたしました。院長の楊磊医師は、日本の長崎大学で博士号を取得した、日本と中国両国の歯科医師免許を持つ数少ない中国人医師であり、日本で十数年に渡り複雑な口腔治療に携わってきました。特に、インプラント手術、審美歯科において、業界内で高い評価と賞賛を得ています。日本、中国、欧米等各国から集まった経験豊かな専門歯科医師が、日・中・英の各言語に対応し、治療計画を立て、詳しい説明を行った後に治療にあたりますので、安心して診療を受けていただけます。
\

\
●アイ・スマイル歯科では、最新の設備を揃えており、高い治療技術と温かいサービスで、患者様それぞれのご要望に対応したハイクオリティな診療を行っております。また、国際基準に従い、各医師に口腔専門の看護師を配備。質の高い、きめ細やかなサービスを提供しています。
\
●アイ・スマイル歯科では、アメリカ歯科医師会（ADA）の基準に厳格に従って消毒・滅菌を行い、院内感染を徹底的に防止。消毒室・無菌室の完備、紫外線殺菌ランプによる空気殺菌、毎回使用前には消毒液及び高温高圧滅菌により医療設備を消毒、高温高圧滅菌ができない機材は使い捨てのものを使用しています。
\
●アイ・スマイル歯科では、総合的な診療後に医師が分りやすく丁寧に治療計画の説明を行い、患者様と一緒に最終の治療プランを決定、各治療ごとに患者様の同意を得ています。医師、看護師ともに、診療過程において患者様とのコミュニケーションを大切にしています。
\
●アイ・スマイル歯科では、nobel(ノーベル)社のインプラントシステムやsirona（シロナ）社製のパノラマX線システム・歯科用機器といった、世界でも最高の歯科設備・器具・材料を導入。オペルームも完備しています。お口の健康を全体的に考慮した、複数の治療プランをご提供しており、治療後ご満足いただける効果が得られるよう、治療体制を整えております。
\
",,"4006 850 288 (zh,STAND),021 - 3250 7127 (zh,RDV)","DENT (zh),DENT (en),DENT (ja)",
170,Jsmiles Dental Clinic,君笑齿科,"12th Floor of Westgate Plaza, No.1038, West Nanjing Road, Jingan District",南京西路1038号梅龙镇广场12楼,Shanghai,上海,,,www.jsmiles.com,31.23479,121.463177,,"Jsmiles Dental in Shanghai offers the newest technology in American dentistry in a relaxing and pleasant spa-like setting. The dentists at Jsmiles use the best clinically proven materials and offer comprehensive dental examinations to help the patient better understand their dental situation so they can make informed decisions. Unlike most dental clinics in Shanghai, Jsmiles Dental emphasizes preventive care so patients can enjoy a healthy and pain-free mouth for a lifetime. 
\

\
Dr. Tommy Ma is the Director and Founder of Jsmiles Dental in Shanghai.  He received his Dental Medicine Doctorate degree from the University of Mississippi and has been delivering high quality dental services to patients at his clinic in Atlanta Georgia since 2004 and currently at Jsmiles Dental in Shanghai, China.  Dr. Ma's Jsmiles Dental Clinic is currently the only clinic in Shanghai owned and operated by an American dentist, which means you will receive the same dental experience and treatment as you would expect in the United States. 
\

\
At Jsmiles Dental, we believe that maintaining good oral health is an important component to having a confident smile so we also offer traditional dental services in additional to our cosmetic services.  Our team has extensive experience with Endodontics, Pedodontics, Prosthodontics, Oral &amp; Maxillofacial Surgery and Orthodontics.  We also have experience with popular American cosmetic procedures such as No-Reduction Veneers, Removable Smile Appliances, Crowns , Chairside Whitening, and Implants.  From Orthodontics to teeth whitening and veneers, Jsmiles can help your oral health and enhance your smile. 
\

\
Each person's smile is special – and your experience with us should be as well. Our office is designed to help ensure your visit at Jsmiles is as pleasant and soothing as possible. We are equipped with intra-oral cameras, LCD screens, advanced anesthetic delivery systems and noise canceling headphones for your comfort.
\

\
","Jsmiles君笑齿科隶属于上海君笑口腔门诊部有限公司，源自美国，服务中国。由美国牙科博士主办，位于交通便利的南京西路梅龙镇广场。Jsmiles采用最新技术，按照当今最高标准为您提供全方位的齿科治疗，保健及美容。我们的宗旨是让我们的每一位客户都拥有自信健康的灿烂笑容。
\

\
以此为目标，汤米-马博士和他的团队以经过临床试验的最高质量的材料和当前的尖端牙科技术，为您提供顶尖的服务。马博士毕业于美国密西西比大学医学院，在美国亚特兰大创立了自己的齿科诊所，为当地客户提供优质的服务并积累了多年的牙科经验。马博士和他的团队深信，无论身处何地，每个人都值得拥有一个漂亮、健康的笑容。现在，马博士来到了上海，为您带来了最新的牙科技术，以让您的笑容更加美丽自信。
\

\
除了传统的治疗方法，比如烤瓷牙，冷光美白，种植牙，铸造冠修复，矫正等，君笑齿科还能为您提供当前最新的牙科美容治疗技术，包括超薄牙贴面治疗技术以及 可脱卸美白牙套 。
\

\
和国内大多数的齿科治疗不同，我们会针对您的要求进行详尽全面的牙科检查和评估。之后，根据检查数据和结果，马博士和他的专家组(牙周专家，牙髓专家，口腔外科专家，正畸专家)将讨论和制订出最适合您的牙科美容治疗及健康方案，打造您最美丽自信的笑容。
\
",,,"021-3530-6320 (en,STAND),400-630-6320 (en,RDV)","DENT (zh),DENT (en),DENT (fr),DENT (it),DENT (pt),DENT (es)",
171,Dr.Zhou's Dental Clinic,上海周斐斐口腔诊所,"Room 01B,30F,Jianhui Building,No.922, Hengshan Road（Next to the Pacific Department Store XUJIAHUI）",上海市衡山路922号建汇大厦30楼01B室,Shanghai,上海,,drzhoush@163.com,www.dentistinshanghai.com,31.201808,121.445454,,"Thank you for considering Dr.Zhou's as your professional dental care provider in Shanghai. We are here to help you with your dental health from a simple Teeth cleaning and teeth whitening to a more complex dental work such as cosmetic dentistry, dental implants, periodontal treatments &amp; orthodontic and wisdom teeth extraction. 
\

\
Dr.Zhou's Dental Clinic has been serving the English-speaking community in Shanghai for over 4 years and has bulit a good rapport with many professional patients in need of dental treatment over the years. The office has gained the trust of many people around and near the city by delivering an unrivaled level of expert personal dental care to each and every patient. 
\

\
In 2008, we were honored by Shanghai Star as one of top Foreign Dental Clinics in Shanghai. We are also appointed by the Swiss Chinese Chamber of Commerce in Shanghai as the company's Dental Clinic. 
\

\
Fell free to call us at 64470390 to schedule a free consultation where we can talk about your needs and desires. We are looking forward to meeting with you.","2005年，我们开设了这家温馨口腔诊所——上海周斐斐口腔诊所。希望能够以专业的水准，用心的态度帮助每一个珍惜，爱护自己牙齿的人。
\
    专业 -- 从治疗理念的精细化到材料选择的人性化，我们一直以超越本土医疗水准的眼光要求自己。这不是广告说词，只因我们的医生曾有海外先进地区行医经验，深知上海与海外的差距在哪里。
\
    用心 -- 我们鼓励您与医生之间有充分的表达和沟通。彼此的信任是治疗成功的基础，这也正是目前中国所缺乏的。
\
    医者仁心，视病犹亲不是口号， 是我们秉持的职业素质。提供您最准确、迅速的口腔服务，則是我们的的核心价值。
\
    从第一通电话中的疑惑，到向亲朋好友们的推荐，您态度的变化是对我们职业最好的诠释。
\
我们欢迎您！
\
",,,"(021) 64470390  (zh,RDV)",DENT (zh),
174,Smile Dental,上海思迈登口腔门诊部,"4F，Commercial Building, No.215, Hefei Road, Huangpu District, Shanghai.(Convenient Xintiandi Location,Free parking)",卢湾区合肥路215号精益商务楼4楼,Shanghai,上海,,s1@smiledent.cn,www.smiledent.cn,31.220698,121.482812,,"You've come to know Smile Dental as the health-oriented professionals who always have your overall well-being in mind. Smile Dental offers complete oral care, from teeth cleaning and whitening to cosmetic restoration, Cerec© one-stop tooth replacement, implants, crowns, bridges and denture realignment services, to gum disease treatment and oral surgery, all within one facility!",上海思迈登口腔门诊部坐落于新天地区域，是一家专业的口腔门诊，提供牙齿种植、牙齿正畸、牙齿修复等项目。门诊拥有真正的国际化医师团队，让更多的人尽情享受美丽的笑容，秉持让&quot;美丽的微笑始于健康的牙齿&quot;的理念，为客户提供高端的专业口腔医疗服务。让每位客户在体验完美口腔服务的同时，更能得到品质的保证。,,,"400-882-0506 (zh,RDV)","DENT (zh),DENT (en)",
176,Towako Clinic Shanghai,上海永惠门诊部,"4/F, No.6, Lane 800, Huashan Road",上海市华山路800弄丁香公寓6号裙楼4楼。（镇宁路、长乐路交叉口）,Shanghai,上海,,syhh@syhh.net,http://www.syhh.net/,31.220707,121.445564,,,"作为在沪最大、最具特色的对日专业医疗机构：
\
 永惠华以提供纯正日式医疗服务为宗旨，以服务日籍人士和国内高端人群为目标，遵循日本医疗机构经常采用的优新治疗方案，严格执行“一对一”的诊疗和保密制度，为患者提供最优质、最高档、最私密的诊疗服务。
\
 作为在沪最大、最具特色的对日专业医疗机构：
\
 永惠华以日本加藤妇女医院、永遠幸妇女病院、藤野妇女門診部、美国New Hope Fertility Center为国际技术合作依托，同各海外医疗保险公司及其代理公司合作，以提供妇科、生殖健康和不孕症、医疗美容科、中医科、内科、男科、小儿科等全科诊疗服务为主要医疗业务。
\
 作为在沪最大、最具特色的对日专业医疗机构：
\
 永惠华的医护和管理人员多属留日归国优秀人才，可进行无隔阂、无障碍的双语沟通。医护人员深谙日本国内的医疗服务特点和服务流程，熟悉日籍人士疾病的常见发病机理，能及时、准确地做出各种判断并给予最合适的治疗方案。
\
 作为在沪最大、最具特色的对日专业医疗机构：
\
 永惠华门诊的整体建筑和医疗流程设计，均由日本设计师和日本医疗资深人士担当。院内装潢采用了大量进口环保和高科技材料：高效新风系统、吸尘杀菌系统、超净生活医疗用水系统以及大量先进医疗器械等等得到实际利用。院内色调典雅、温馨，配套服务设施齐全。
\
 作为在沪最大、最具特色的对日专业医疗机构：
\
 永惠华依托日本加藤妇女医院的强势支持，以“自然周期法”和玻璃化冷冻技术为技术支撑，从维护女性身体健康、维系家庭和谐角度出发，引领不孕症治疗技术的发展方向。 ","婦人科が特色の上海で一番大きい規模の日系総合クリニックです。
\

\
 永恵華クリニックは不妊治療で高い評価を得ている加藤レディスクリニックの関連施設であり、永遠幸医療グループの資金と技術提供を受けて2005年11月に開設しました。
\

\
 さらに、先進医療設備や日系医療機関として上海で一番と誇る床面積1983平米あまりの規模を生かして、最先端な婦人科や不妊症治療のサービス以外に、より多くのニーズ、特に日本人団体や医療保険会社の要望に応えるため、2006年10月からは、外科、内科、眼科、小児科、中医科、健康診断、女性外来など幅広い診療ができるようになりました。
\

\
 当クリニックは医療機器や施設の整備などのハードのみならず、日本人か日本語できる医師や看護師が多数在籍しており、日本語で対応できるだけではなく、日本での実務研修も実施してすべてを日本スタンダードで行っています。日系医療機関がゆえに永恵華職員は上海在留日本人に木目細かい医療サービスを提供します。
\

\
 永恵華クリニックは日本人設計士により、内装に使われた建材からその他機材の多くを中国国外から輸入し、高水準な換気・浄水機能など国内にはない院内環境を造る事に成功しました。
\

\
 永恵華クリニックは東京の加藤レディースクリニックの多大なる協力の下、自然周期法、ガラス化凍結保存法の技術を使い、不妊治療でも大きな成果を出しています。 
\

\
",,"（021）62113333  (zh,RDV)","GYN (zh),INT (zh),CHIN (zh),CHIRPL (zh)",
177,Global Specialist Group,上海脊椎醫療中心,"No.491 Yi Li (South) Road, Changning District",上海市长宁区伊犁南路491号,Shanghai,上海,200336,info@spine.sh.cn,www.spine.sh.cn ,31.201791,121.4117,,"This place has one of the best chiropractic care in Shanghai! They also provide women's health care and psychological consulting. Definitely something to check out if you are experiencing back pain, prenatal problems or any other physical discomforts.
\

\
Our services in Shanghai : Chiropractic, Osteopathy, Physical Therapy, Orthotics, Orthopedic, Psychology, Spinal Screening and Sports Medicine. We are a professional team offering a multi-disciplinary approach to physical medicine. Our team is comprised of Australian chiropractors and osteopaths as well as orthopedic surgeons from the USA, China and others. We pride ourselves on providing the highest level of Western health care. Our superior service is combined with the best of Western and Chinese technology. GSG is the first clinic to offer this multi-disciplinaryapproach to health care in Shanghai. We help our patients to achieve the optimal level of their well-being physically, psychologically, and spiritually.Our department is certified by the International Standardization Organization (ISO 9001) so you can be certain of the high quality of our service.   
\
",歡迎來到上海脊椎醫療中心，本中心是上海唯一提供脊椎醫療服務的涉外專業機構，由脊椎神經科，整骨科及康復科專家組成。 其總部設立在澳大利亞，分別在新加坡，泰國，香港等地都有分院。我們提供的服務有：正骨，整骨，整脊，理療，康復，功能鞋墊，骨科，精神科，运动伤害治疗等。本中心利用先進的中西方医疗技术，通過特殊的手法矯正，物理治療，肌肉运动疗法以及营养療法來實現醫療目的。自2002年上海分院開張以來，我們高品質的醫療服務和國際化的服務理念，深受各界外籍人士和國內廣大患者的歡迎和信賴，希望我們能幫助您重新擁有健康的生活。 ,,,"021-22816522  (zh,STAND)","KINE (zh),REHAB (zh)",
178,Wooridul International Spine Hospital,我立德医院,"No.106 Shi Guang Yi Cun, Guohe Road, Yangpu District",上海市杨浦区市光一村106号,Shanghai,上海,,wolidechina@163.com,www.wolide.com,31.324105,121.54398,,"On the spirit of love and human respect, aids the people of the world by minimally invasive spinal surgery and techniques, (MISST) to lead normal or better quality of life.","我立德医院集团是拥有脊柱专业诊疗近30年经验的国际脊柱医院集团。自1982成立以来不断改写脊柱疾病治疗历史，已经成为在韩国釜山温泉洞、首尔清潭洞、金浦机场、釜山乐民、大邱、浦项，中国上海，印度尼西亚雅加达，阿联酋9家脊柱专业医疗机构的医院集团。吸引了全球众多从事脊柱研究及专业治疗的医生专家前往Wooridul集团总部进行学习深造。
\
 
\
      2009年1月韩国我立德医院集团海外首家分院在上海落户，由韩国我立德医院集团和天津天士力集团共同投资兴建。上海我立德医院是中国首家涉外脊柱专科医院。不仅脊柱疾病治疗水平在国际上遥遥领先，且与国际服务标准同步 。精确诊断、快速治疗，检查——诊断——治疗可在一天内一站式完成，并为您提供专任诊疗组、专职护士服务，为使更多国际友人享受优质体贴的服务，我们还提供中、英、日、德、韩等多国语言服务，以最短的时间为您解除病痛，帮助您重新拥有健康的生活 。上海我立德医院特有的“内窥镜激光椎间盘摘除术”等微创脊柱手术在临床上成功率高达95%以上。
\

\
作为一家跨国医院，上海我立德医院不仅提供中、英、日、韩、德等多国语言服务，为您提供量身定制的专诊个性化诊疗，且与国际服务标准同步，提供与多家商业保险公司的直接结算服务，幽雅宜人的环境，有别于传统医院的嘈杂与拥挤，先进的设备、专业的医师队伍、尖端技术、透明收费、星级服务、即刻治疗、顾客至上是上海我立德医院为您创造的人性化的服务宗旨。",,,"8008196900 (zh,STAND)","ORTHOPEDIE (zh),NEUC (zh),INT (zh),CHIN (zh),RAD (zh),ANE (zh)",
179,French Dentist - Shanghai Mart,法国牙医,"Shanghai Mart, No.2299 Yan'an West Road, Room 1711-1712, 17th Floor, Changning District Shanghai",上海市长宁区延安西路2299号上海世贸商城1711-1712室,Shanghai,上海,,thefrenchdentalclinic@gmail.com,www.frenchdentist.cn,31.207155,121.406237,"Choisir un dentiste qui vous convienne et convienne à votre famille est très important, car c'est une relation que vous garderez probablement pendant plusieurs années. C'est pourquoi à French Dentist, nous nous efforçons de maintenir des standards très élevés. Nous ne prenons pas de risques avec votre santé bucco-dentaire et il est primordial que vous vous sentiez à l'aise et confiant à nos côtés.
\

\
Nous comprenons qu’un personnel hautement qualifié et amical, que des équipements à la pointe de la technologie ainsi qu'un large éventail de services sont des qualités qui vous recherchez avant toute chose. C'est pour cela qu' à French Dentist, nous offrons des soins dentaires complets: dentisterie esthétique, implantologie , prothèses dentaires , dentisterie pédiatrique , l'orthodontie, et bien sûr, la dentisterie générale et les services d'hygiène .
\

\
French Dentist a été créé en 2007 et a prouvé son constant engagement à fournir des soins de haute qualité. Notre équipe de dentistes et de spécialistes hautement qualifiés vient exclusivement de France, d' Allemagne et de Corée, et ils sont choisis pour leur engagement à d'excellents résultats et l’attention tout particulière qu’ils portent aux patients.
\
","Choosing a dentist that suits you and your family is very important as this is a relationship that you will probably have for many years. That is why at French Dentist, we strive to maintain very high standards. We do not take risks with your oral health and it is important to us that you feel comfortable and confident in our care.
\

\
French Dentist was established in 2007 and proved its constant commitment to provide high quality treatment to both the expatriate and Shanghainese community. Our team of highly qualified dentists and specialists comes exclusively from France, Germany and Korea, and they are selected for their commitment to excellent results and quality patient care.
\

\
We understand that first-rate state-of-the-art equipment, highly-educated and friendly staff, and a wide range of services are qualities that are on the top of your check–list. This is why at French Dentist we offer full and effective dental service, including: cosmetic dentistry, implant dentistry, prosthetic dentistry, pediatric dentistry, orthodontics, and, of course, general dentistry and hygiene services.
\

\
Your comfort and trust in us is our utmost concern.
\
",,,,"021 5169 9696 (zh,STAND)","ORTHOPHO (zh),DENT (zh),HDON (zh),EST (zh),PRO (zh),CHIRD (zh)",
